Kód	Název	Id	Id nadřízené
42718100-3  	Žehlící stroje 	11563	11562
42718200-4  	Mandlovací stroje	11564	11562
42720000-9  	Části strojů na výrobu textilu, textilních a oděvních výrobků	11565	11547
42800000-4  	Stroje na výrobu papíru a lepenky	11566	11507
42810000-7  	Části strojů na výrobu papíru a lepenky	11567	11566
42900000-5  	Různá strojní zařízení pro všeobecné účely a speciální strojní zařízení	11568	11507
42910000-8  	Destilační, filtrační nebo rektifikační zařízení 	11569	11568
42912000-2  	Stroje k filtrování nebo čištění kapalin 	11570	11569
42912100-3  	Stroje k filtrování kapalin	11571	11570
42912110-6  	Vrtací zařízení s filtrací kalu	11572	11571
42912120-9  	Hydrocyklónové stroje	11573	11571
42912130-2  	Přístroje k filtrování a čištění nápojů	11574	11571
42912300-5  	Stroje k filtrování a čištění vody 	11575	11570
42912310-8  	Přístroje k filtrování vody	11576	11575
42912320-1  	Odvzdušňovací zařízení 	11577	11575
42912330-4  	Přístroje k čištění vody 	11578	11575
42912340-7  	Destilační zařízení	11579	11575
42912350-0  	Filtrační provozní zařízení	11580	11575
42913000-9  	Olejové, benzínové nebo vzduchové sací filtry	11581	11569
42913300-2  	Olejové filtry 	11582	11581
42913400-3  	Benzínové filtry 	11583	11581
42913500-4  	Vzduchové sací filtry	11584	11581
42914000-6  	Zařízení pro recyklaci 	11585	11569
42920000-1  	Přístroje k čištění lahví, balení a vážení a postřikovací přístroje	11586	11568
42921000-8  	Přístroje k čištění, plnění, rovnání nebo balení lahví a jiných nádob	11587	11586
42921100-9  	Přístroje k čištění a sušení lahví nebo jiných nádob 	11588	11587
42921200-0  	Zařízení pro plnění a uzavírání lahví, konzerv a ostatních nádob 	11589	11587
42921300-1  	Balící stroje nebo baličky 	11590	11587
42921310-4  	Páskovací stroje 	11591	11590
42921320-7  	Balící stroje	11592	11590
42921330-0  	Baličky	11593	11590
42923000-2  	Přístroje a zařízení k určování hmotnosti	11594	11586
42923100-3  	Přístroje k vážení 	11595	11594
42923110-6  	Odvažovací zařízení	11596	11595
42923200-4  	Váhy 	11597	11594
42923210-7  	Váhy používané v prodejnách	11598	11597
42923220-0  	Váhy pro nepřetržité vážení zboží	12941	11597
42923230-3  	Převažovače	13360	11597
42924200-1  	Dmychadla na vrhání písku nebo vhánění páry	13361	11597
42924300-2  	Postřikovací zařízení	13362	11597
42924310-5  	Stříkací pistole 	13363	13362
42924700-6  	Mechanická zařízení pro rozmetávání, rozprašování nebo rozstřikování 	13364	13362
42924710-9  	Zařízení pro rozptylování plynu	13365	13364
42924720-2  	Zařízení pro dekontaminaci 	13366	13364
42924730-5  	Mycí vodní zařízení	13367	13364
42924740-8  	Vysokotlaká mycí zařízení	13368	13364
42924790-3  	Zařízení pro odstraňování zápachu	13369	13364
42930000-4  	Odstředivky, kalandry nebo prodejní automaty 	13370	11568
42931000-1  	Odstředivky	13371	13370
42931100-2  	Laboratorní odstředivky a příslušenství	13372	13371
42931110-5  	Odstředivky na zemi stojící	13373	13372
42931120-8  	Stolní odstředivky 	13374	13372
42931130-1  	Redukční vložky pro odstředivky	13375	13372
42931140-4  	Rotorové vybavení pro odstředivky	13376	13372
42932000-8  	Kalandry 	13377	13370
42932100-9  	Válcovací stroje 	13378	13377
42933000-5  	Prodejní automaty	13379	13370
42933100-6  	Prodejní automaty s hygienickým zbožím 	13380	13379
42933200-7  	Prodejní automaty na známky	13381	13379
42933300-8  	Prodejní automaty na různé zboží 	13382	13379
42940000-7  	Zařízení pro tepelnou úpravu materiálů 	13383	11568
42941000-4  	Zařízení pro tepelnou úpravu plynů 	13384	13383
42942000-1  	Pece a příslušenství 	13385	13383
42942200-3  	Vakuové pece 	13386	13385
42943000-8  	Termostatické vodní lázně a příslušenství	13387	13383
42943100-9  	Chladicí cívky 	13388	13387
42943200-0  	Ultrazvuková lázeň 	13389	13387
42943210-3  	Ponorné termostaty 	13390	13389
42943300-1  	Ponorné chladiče 	13391	13387
42943400-2  	Cirkulační ventilátory na chlazení a na chlazení a topení	13392	13387
42943500-3  	Recirkulační chladiče	13393	13387
42943600-4  	Vysokoteplotní cirkulační ventilátory	13394	13387
42943700-5  	Topné cirkulační ventilátory 	13395	13387
42943710-8  	Víka na lázně	13396	13395
42950000-0  	Části univerzálních strojů 	13397	11568
42952000-4  	Části odstředivek	13398	13397
42953000-1  	Části kalandrů 	13399	13397
42954000-8  	Části válcovacích strojů 	13400	13397
42955000-5  	Části filtračních zařízení 	13401	13397
42956000-2  	Části mycích zařízení	13402	13397
42957000-9  	Části postřikovacích strojů	13403	13397
42958000-6  	Závaží pro zařízení ke zjišťování hmotnosti	13404	13397
42959000-3  	Myčky nádobí jiné než pro domácnost	13405	13397
42960000-3  	Velicí a řídicí systémy, tiskařská a grafická zařízení, kancelářské automatizační zařízení a zařízení na zpracování dat	13406	11568
42961000-0  	Velící a řídící systémy	13407	13406
42961100-1  	Přístupové řídící systémy	13408	13407
42961200-2  	Scada (Supervisory Control And Data Acquisition) nebo podobné systémy	13409	13407
42961300-3  	Systémy na zjištění polohy vozidel 	13410	13407
42961400-4  	Dispečingové systémy 	13411	13407
42962000-7  	Tiskařské a grafické zařízení	13412	13406
42962100-8  	Systém pro filmtisk	13413	13412
42962200-9  	Tiskařský lis	13414	13412
42962300-0  	Grafické pracovní stanice	13415	13412
42962400-1  	Hektografy 	13416	13412
42962500-2  	Rycí přístroje 	13417	13412
42963000-4  	Lis na mince 	13418	13406
42964000-1  	Kancelářské automatizační zařízení 	13419	13406
42965000-8  	Zařízení na zpracování dat 	13420	13406
42965100-9  	Systém pro řízení vodního hospodářství 	13421	13420
42965110-2  	Skladové systémy 	13422	13421
42967000-2  	Řídící jednotky	13423	13406
42967100-3  	Digitální dálkové řídící jednotky	13424	13423
42968000-9  	Dávkovače	13425	13406
42968100-0  	Prodejní automaty na nápoje	13426	13425
42968200-1  	Dávkovače na hygienické potřeby	13427	13425
42968300-2  	Dávkovače na toaletní papír	13428	13425
42970000-6  	Části myček nádobí a strojů k čištění, plnění, balení nebo rovnání 	13429	11568
42971000-3  	Části myček na nádobí	13430	13429
42972000-0  	Části čistících strojů 	13431	13429
42973000-7  	Části plnících strojů	13432	13429
42974000-4  	Části balících strojů	13433	13429
42975000-1  	Části baliček	13434	13429
42980000-9  	Plynové generátory 	13435	11568
42981000-6  	Ozonátory	13436	13435
42990000-2  	Ostatní účelové stroje 	13437	11568
42991000-9  	Stroje pro tisk, brožování a vazbu knih	13438	13437
42991100-0  	Stroje pro vazbu knih	13439	13438
42991110-3  	Stroje pro sešívání knih 	13440	13439
42991200-1  	Tiskařské stroje 	13441	13438
42991210-4  	Ofsetové tiskařské stroje	13442	13441
42991220-7  	Typografické tiskařské stroje	13443	13441
42991230-0  	Tiskárny pro tisk vstupenek a jízdenek 	14208	13441
42991300-2  	Fotosázecí stroje	16123	13438
42991400-3  	Sušičky na dřevo, buničinu, papír nebo lepenky 	16124	13438
42991500-4  	Části strojů pro tisk a vazbu knih 	16125	13438
42992000-6  	Elektrické výrobky pro zvláštní účely	16126	13437
42992100-7  	Faradayova klec	16127	16126
42992200-8  	Bezdozvuková komora	16128	16126
42992300-9  	Elektromagnetický absorpční materiál 	16129	16126
42993000-3  	Stroje užívané v chemickém průmyslu	16130	13437
42993100-4  	Chlorátory 	16131	16130
42993200-5  	Dávkovací zařízení 	16132	16130
42994000-0  	Stroje pro obrábění kaučuku a plastů 	16133	13437
42994100-1  	Stroje pro výrobu oken a rámů z plastů 	16134	16133
42994200-2  	Strojní zařízení pro obrábění plastů 	16135	16133
42994220-8  	Laminovací potřeby 	16136	16135
42994230-1  	Laminátory 	16137	16135
42995000-7  	Různé čisticí stroje 	16138	13437
42995100-8  	Stroje na mytí tunelů	16139	16138
42995200-9  	Stroje na čištění pláží	16140	16138
42996000-4  	Stroje pro zpracovávání odpadních vod	16141	13437
42996100-5  	Rozmělňovače 	16142	16141
42996110-8  	Macerátory pro zpracovávání odpadních vod	16143	16142
42996200-6  	Lisy na odpadní vody 	16144	16141
42996300-7  	Škrabáky 	16145	16141
42996400-8  	Míchací jednotky 	16146	16141
42996500-9  	Mřížky pro výpusti odpadních vod 	16147	16141
42996600-0  	Okysličovací zařízení	16148	16141
42996700-1  	Odlučovače 	16149	16141
42996800-2  	Sedimentační nádrže	16150	16141
42996900-3  	Zařízení pro zpracovávání kalu 	16151	16141
42997000-1  	Potrubní stroje	16152	13437
42997100-2  	Stroje pro kontrolu vnitřních povrchů potrubí	16153	16152
42997200-3  	Stroje pro čištění vnitřních povrchů potrubí 	16154	16152
42997300-4  	Průmyslové roboty	16155	16152
42998000-8  	Systémy pro zvedání palet	16156	13437
42998100-9  	Systémy pro vyhledávání palet	16157	16156
42999000-5  	Vysavače a leštiče na podlahy pro použití jiné než v domácnosti	16158	13437
42999100-6  	Vysavače pro použití jiné než v domácnosti 	16159	16158
42999200-7  	Leštiče na podlahy pro použití jiné než v domácnosti 	16160	16158
42999300-8  	Části vysavačů pro použití jiné než v domácnosti 	16161	16158
42999400-9  	Části leštičů na podlahy pro použití jiné než v domácnosti 	16162	16158
43000000-3  	Stroje pro hlubinné a povrchové dobývání a stavební stroje 	16163	0
43100000-4  	Důlní stroje 	16164	16163
43120000-0  	Brázdící a zásekové stroje a razící a hloubící stroje	16165	16164
43121000-7  	Stroje pro vrtání sond 	16166	16165
43121100-8  	Nástroje pro použití v ústí vrtu 	16167	16166
43121200-9  	Zařízení pro spojování vertikálních trub 	16168	16166
43121300-0  	Zařízení pro vystrojení vrtu 	16169	16166
43121400-1  	Zařízení pro zásah do vrtu 	16170	16166
43121500-2  	Zařízení pro testovací sondy 	16171	16166
43121600-3  	Zařízení pro prevenci exploze (BOP)	16172	16166
43122000-4  	Zásekové stroje	16173	16165
43123000-1  	Tunelovací stroje	16174	16165
43124000-8  	Vrtací stroje	16175	16165
43124100-9  	Razící štíty 	16176	16175
43124900-7  	Zařízení pro vrtání skal 	16177	16175
43125000-5  	Hloubící stroje	16178	16165
43130000-3  	Vrtací zařízení a vybavení 	16179	16164
43131000-0  	Plošiny pro těžbu na moři	16180	16179
43131100-1  	Zařízení pro práci na moři 	16181	16180
43131200-2  	Jednotky pro vrtání v moři 	16182	16180
43132000-7  	Zařízení pro vrtání ropy 	16183	16179
43132100-8  	Vrtací zařízení	16184	16183
43132200-9  	Vrtné soupravy 	16185	16183
43132300-0  	Vrtače 	16186	16183
43132400-1  	Linková zařízení 	16187	16183
43132500-2  	Závěsy lineru	16188	16183
43133000-4  	Zařízení ropných plošin	16189	16179
43133100-5  	Lyžinové jednotky	16190	16189
43133200-6  	Moduly montované na lyžinách 	16191	16189
43134000-1  	Zařízení ropných polí	16192	16179
43134100-2  	Ponorná čerpadla 	16193	16192
43135000-8  	Podmořská zařízení 	16194	16179
43135100-9  	Podmořské řídící systémy 	16195	16194
43136000-5  	Podzemní zařízení	16196	16179
43140000-6  	Mobilní hydraulicky poháněné podpěry důlních stropů	11691	16164
43200000-5  	Stroje pro přesun zeminy a výkopy a s nimi spojené části 	11692	16163
43210000-8  	Stroje pro přesun zeminy 	9110	11692
43211000-5  	Buldozery	10212	9110
43212000-2  	Angldozery 	10213	9110
43220000-1  	Stroje na vyrovnávání a srovnávání terénu	10214	11692
43221000-8  	Grejdry	10215	10214
43230000-4  	Skrejpry 	10216	11692
43240000-7  	Dusadla	10217	11692
43250000-0  	Čelní lopatové nakladače 	10218	11692
43251000-7  	Čelní lopatové nakladače se zadní lopatou	10219	10218
43252000-4  	Čelní lopatové nakladače bez zadní lopaty	10220	10218
43260000-3  	Mechanické lopaty, rypadla a lopatové nakladače	10221	11692
43261000-0  	Mechanické lopaty	10222	10221
43261100-1  	Mechanické lopatové nakladače	10223	10222
43262000-7  	Rypadla	10224	10221
43262100-8  	Mechanická rypadla 	10225	10224
43300000-6  	Stavební stroje a zařízení 	10226	16163
43310000-9  	Stroje používané ve stavebnictví 	10227	10226
43311000-6  	Beranidla	10228	10227
43312000-3  	Stroje pro úpravu silničního povrchu 	10229	10227
43312100-4  	Hoblovací stroje 	10230	10229
43312200-5  	Sbíjecí kladiva	10231	10229
43312300-6  	Dláždicí stroje	10232	10229
43312400-7  	Silniční válce 	10233	10229
43312500-8  	Mechanické válce 	10234	10229
43313000-0  	Sněhové pluhy a frézy	10235	10227
43313100-1  	Sněhové pluhy	10236	10235
43313200-2  	Sněhové frézy	10237	10235
43314000-7  	Vytahovače sloupů	10238	10227
43315000-4  	Pěchovací stroje 	10239	10227
43316000-1  	Stroje pro pokládání kabelů	10240	10227
43320000-2  	Stavební zařízení	10241	10226
43321000-9  	Zařízení k zavěšení mostů	10242	10241
43322000-6  	Demontážní zařízení	10243	10241
43323000-3  	Závlahové zařízení 	10244	10241
43324000-0  	Drenážní zařízení	10245	10241
43324100-1  	Zařízení pro bazény	10246	10245
43325000-7  	Zařízení parků a hřišť 	10247	10241
43325100-8  	Zařízení pro údržbu areálů 	10248	10247
43327000-1  	Konstrukce 	10249	10241
43328000-8  	Hydraulické instalace	10250	10241
43328100-9  	Hydraulická zařízení 	10251	10250
43329000-5  	Strojní sady 	10252	10241
43400000-7  	Stroje pro zpracovávání nerostů a výrobu licích forem	10253	16163
43410000-0  	Stroje pro zpracovávání nerostů	10254	10253
43411000-7  	Stroje pro třídění a prosévání 	10255	10254
43412000-4  	Míchačky živičných nerostných hmot 	10256	10254
43413000-1  	Míchačky betonu nebo malty 	10257	10254
43413100-2  	Míchačky cementu 	10258	10257
43414000-8  	Stroje na drcení 	10259	10254
43414100-9  	Stroje na jemné mletí uhlí 	10260	10259
43415000-5  	Licí formy 	10261	10254
43420000-3  	Stroje pro přípravu licích forem 	10262	10253
43500000-8  	Vozidla pro kladení kolejí 	10263	16163
43600000-9  	Části strojů pro doly, lomy a stavebnictví 	10264	16163
43610000-2  	Části hloubících strojů	10265	10264
43611000-9  	Části vrtacích strojů	10266	10265
43611100-0  	Mechanické můstky	10267	10266
43611200-1  	Průmyslové vrtáky	10268	10266
43611300-2  	Vrtné nůžky	10269	10266
43611400-3  	Automaty na šroubování vrtných trubek	10270	10266
43611500-4  	Rotační stoly	10271	10266
43611600-5  	Zařízení k zavěšení výplachového potrubí 	10272	10266
43611700-6  	Připevňovací zařízení	10273	10266
43612000-6  	Části strojů pro vyjmutí sondy 	10274	10265
43612100-7  	Závěsy pro opláštění 	10275	10274
43612200-8  	Zařízení pro závěs lineru	10276	10274
43612300-9  	Upínky pro vertikální roury	10277	10274
43612400-0  	Výtahové šachty	10278	10274
43612500-1  	Připevňovací zařízení pro vertikální roury 	10279	10274
43612600-2  	Řídící systémy pro výtahové šachty 	10280	10274
43612700-3  	Zařízení pro výtahové šachty 	10281	10274
43612800-4  	Zdvihací systémy pro vrtné soustavy	10282	10274
43613000-3  	Části zásekových strojů pro uhlí a kámen 	10283	10265
43613100-4  	Části zásekových strojů pro uhlí 	10284	10283
43613200-5  	Části zásekových strojů pro kámen	10285	10283
43614000-0  	Části tunelovacích strojů	10286	10265
43620000-5  	Části strojů k zpracování nerostů	10287	10264
43630000-8  	Části strojů pro hlubinné vrtání 	10288	10264
43640000-1  	Části rypadel	10289	10264
43700000-0  	Stroje pro hutnictví a příbuzné obory	10290	16163
